batch,time,Aeration Rate,Agitator Power,Substrate Feed Flowrate,Dissolved oxygen volume fraction,Culture Volume,Carbon Dioxide Concentration,ph,Fermentor Temperature,Generated Heat,Cooling water flow rate,Penicillin concentration
1,2024/1/29 2:00,8.8147,30.812,0.039762,1.098,54.613,3.4091,6.1984,298.01,64153,36.257,1.2973
1,2024/1/29 2:30,8.8147,30.812,0.039762,1.0955,54.639,3.6242,5.8646,298.01,64232,36.327,1.3055
1,2024/1/29 3:00,8.8147,30.812,0.039762,1.0953,54.665,3.568,6.2082,298,64309,36.397,1.3137
1,2024/1/29 3:30,8.8147,30.812,0.039762,1.0916,54.691,3.6607,5.872,298,64385,36.465,1.3219
1,2024/1/29 4:00,8.8147,30.812,0.039762,1.0961,54.718,3.6279,6.218,298,64460,36.532,1.3301
1,2024/1/29 4:30,8.8147,30.812,0.039762,1.0909,54.744,3.5455,5.8795,298,64533,36.598,1.3384
1,2024/1/29 5:00,8.8147,30.812,0.039762,1.0955,54.77,3.4908,6.2279,298,64606,36.663,1.3466
1,2024/1/29 5:30,8.8147,30.812,0.039762,1.094,54.796,3.4451,5.887,298,64677,36.727,1.3549
1,2024/1/29 6:00,8.8147,30.812,0.039762,1.0969,54.823,3.5554,6.2379,298,64746,36.79,1.3631
1,2024/1/29 6:30,8.8147,30.812,0.039762,1.0921,54.849,3.5708,5.8945,298,64814,36.852,1.3714
1,2024/1/29 7:00,8.8147,30.812,0.039762,1.0948,54.875,3.6242,6.248,298,64882,36.912,1.3796
1,2024/1/29 7:30,8.8147,30.812,0.039762,1.0959,54.901,3.5054,5.902,298,64947,36.972,1.3879
1,2024/1/29 8:00,8.8147,30.812,0.039762,1.0907,54.927,3.6148,6.2582,298,65012,37.03,1.3961
1,2024/1/29 8:30,8.8147,30.812,0.039762,1.0937,54.953,3.5735,5.9096,298,65075,37.088,1.4044
1,2024/1/29 9:00,8.8147,30.812,0.039762,1.0976,54.98,3.5247,6.2685,298,65137,37.144,1.4126
1,2024/1/29 9:30,8.8147,30.812,0.039762,1.0936,55.006,3.6219,5.9172,298,65198,37.199,1.4209
1,2024/1/29 10:00,8.8147,30.812,0.039762,1.0922,55.032,3.5935,6.2789,298,65258,37.253,1.4292
1,2024/1/29 10:30,8.8147,30.812,0.039762,1.0944,55.058,3.5656,5.9248,298,65316,37.306,1.4375
1,2024/1/29 11:00,8.8147,30.812,0.039762,1.0921,55.084,3.697,6.2894,298,65373,37.358,1.4458
1,2024/1/29 11:30,8.8147,30.812,0.039762,1.0945,55.11,3.6222,5.9324,298,65429,37.409,1.4541
1,2024/1/29 12:00,8.8147,30.812,0.039762,1.0921,55.136,3.5808,6.3,298,65484,37.459,1.4624
1,2024/1/29 12:30,8.8147,30.812,0.039762,1.093,55.162,3.6069,5.9401,298,65537,37.508,1.4707
1,2024/1/29 13:00,8.8147,30.812,0.039762,1.0943,55.188,3.5976,6.3107,298,65590,37.556,1.4789
1,2024/1/29 13:30,8.8147,30.812,0.039762,1.097,55.214,3.6052,5.9478,298,65641,37.603,1.4873
1,2024/1/29 14:00,8.8147,30.812,0.039762,1.0944,55.241,3.6245,6.3215,298,65691,37.648,1.4955
1,2024/1/29 14:30,8.8147,30.812,0.039762,1.0976,55.267,3.5623,5.9556,298,65740,37.693,1.5039
1,2024/1/29 15:00,8.8147,30.812,0.039762,1.0871,55.293,3.5526,6.3324,298,65788,37.737,1.5121
1,2024/1/29 15:30,8.8147,30.812,0.039762,1.0917,55.319,3.6254,5.9633,298,65834,37.78,1.5204
1,2024/1/29 16:00,8.8147,30.812,0.039762,1.0934,55.345,3.7204,6.3435,298,65880,37.821,1.5287
1,2024/1/29 16:30,8.8147,30.812,0.039762,1.0906,55.371,3.5887,5.9711,298,65924,37.862,1.537
1,2024/1/29 17:00,8.8147,30.812,0.039762,1.0893,55.397,3.5476,6.3546,298,65967,37.902,1.5453
1,2024/1/29 17:30,8.8147,30.812,0.039762,1.0945,55.423,3.5967,5.979,298,66010,37.941,1.5536
1,2024/1/29 18:00,8.8147,30.812,0.039762,1.0945,55.449,3.5836,6.3659,298,66051,37.979,1.5619
1,2024/1/29 18:30,8.8147,30.812,0.039762,1.0935,55.475,3.595,5.9868,298,66091,38.015,1.5702
1,2024/1/29 19:00,8.8147,30.812,0.039762,1.0939,55.501,3.6458,6.3773,298,66130,38.051,1.5785
1,2024/1/29 19:30,8.8147,30.812,0.039762,1.0903,55.527,3.6105,5.9947,298,66167,38.086,1.5868
1,2024/1/29 20:00,8.8147,30.812,0.039762,1.0914,55.553,3.5839,6.3889,298,66204,38.12,1.595
1,2024/1/29 20:30,8.8147,30.812,0.039762,1.0924,55.579,3.5947,6.0026,298,66240,38.153,1.6033
1,2024/1/29 21:00,8.8147,30.812,0.039762,1.0908,55.605,3.5427,6.4005,298,66274,38.185,1.6115
1,2024/1/29 21:30,8.8147,30.812,0.039762,1.0936,55.631,3.5725,6.0105,298,66308,38.216,1.6198
1,2024/1/29 22:00,8.8147,30.812,0.039762,1.0993,55.657,3.5402,6.4123,298,66340,38.247,1.6281
1,2024/1/29 22:30,8.8147,30.812,0.039762,1.0913,55.683,3.5964,6.0185,298,66372,38.276,1.6363
1,2024/1/29 23:00,8.8147,30.812,0.039762,1.0945,55.709,3.5631,6.4243,298,66402,38.304,1.6445
1,2024/1/29 23:30,8.8147,30.812,0.039762,1.0898,55.735,3.5875,6.0265,298,66432,38.332,1.6528
1,2024/1/30 0:00,8.8147,30.812,0.039762,1.0963,55.761,3.6135,6.4364,298,66460,38.358,1.661
1,2024/1/30 0:30,8.8147,30.812,0.039762,1.0899,55.787,3.56,6.0345,298,66488,38.384,1.6692
1,2024/1/30 1:00,8.8147,30.812,0.039762,1.0931,55.813,3.6333,6.4486,298,66514,38.409,1.6774
1,2024/1/30 1:30,8.8147,30.812,0.039762,1.0908,55.839,3.6564,6.0425,298,66540,38.432,1.6856
1,2024/1/30 2:00,8.8147,30.812,0.039762,1.0938,55.865,3.578,6.4609,298,66564,38.455,1.6938
1,2024/1/30 2:30,8.8147,30.812,0.039762,1.0915,55.891,3.7058,6.0505,298,66588,38.477,1.702
1,2024/1/30 3:00,8.8147,30.812,0.039762,1.0938,55.917,3.5422,6.4734,298,66611,38.499,1.7101
1,2024/1/30 3:30,8.8147,30.812,0.039762,1.102,55.943,3.6161,6.0586,298,66632,38.519,1.7182
1,2024/1/30 4:00,8.8147,30.812,0.039762,1.0921,55.969,3.5504,6.4861,298,66653,38.539,1.7264
1,2024/1/30 4:30,8.8147,30.812,0.039762,1.0937,55.995,3.6209,6.0667,298,66673,38.557,1.7345
1,2024/1/30 5:00,8.8147,30.812,0.039762,1.1021,56.021,3.562,6.4989,298,66692,38.575,1.7426
1,2024/1/30 5:30,8.8147,30.812,0.039762,1.0896,56.046,3.6086,6.0748,298,66710,38.592,1.7507
1,2024/1/30 6:00,8.8147,30.812,0.039762,1.0933,56.072,3.5993,6.5119,298,66727,38.608,1.7587
1,2024/1/30 6:30,8.8147,30.812,0.039762,1.0902,56.098,3.573,6.0829,298,66743,38.624,1.7668
1,2024/1/30 7:00,8.8147,30.812,0.039762,1.0975,56.124,3.52,6.525,298,66758,38.638,1.7748
1,2024/1/30 7:30,8.8147,30.812,0.039762,1.0939,56.15,3.6812,6.091,298,66772,38.652,1.7828
1,2024/1/30 8:00,8.8147,30.812,0.039762,1.0947,56.176,3.7694,6.5382,298,66786,38.665,1.7908
1,2024/1/30 8:30,8.8147,30.812,0.039762,1.091,56.202,3.7837,6.0992,298,66798,38.677,1.7987
1,2024/1/30 9:00,8.8147,30.812,0.039762,1.0939,56.228,3.6186,6.5517,298,66810,38.688,1.8067
1,2024/1/30 9:30,8.8147,30.812,0.039762,1.0968,56.254,3.6464,6.1073,298,66821,38.699,1.8146
1,2024/1/30 10:00,8.8147,30.812,0.039762,1.0854,56.28,3.6213,6.5652,298,66831,38.709,1.8225
1,2024/1/30 10:30,8.8147,30.812,0.039762,1.0886,56.305,3.6548,6.1155,298,66840,38.718,1.8303
1,2024/1/30 11:00,8.8147,30.812,0.039762,1.0931,56.331,3.5946,6.579,298,66849,38.726,1.8382
1,2024/1/30 11:30,8.8147,30.812,0.039762,1.0912,56.357,3.534,6.1236,298,66856,38.734,1.846
1,2024/1/30 12:00,8.8147,30.812,0.039762,1.092,56.383,3.6492,6.5929,298,66863,38.741,1.8538
1,2024/1/30 12:30,8.8147,30.812,0.039762,1.0879,56.409,3.5771,6.1318,298,66869,38.747,1.8615
1,2024/1/30 13:00,8.8147,30.812,0.039762,1.0903,56.435,3.5361,6.6069,298,66874,38.752,1.8692
1,2024/1/30 13:30,8.8147,30.812,0.039762,1.0911,56.46,3.7972,6.1399,298,66879,38.757,1.877
1,2024/1/30 14:00,8.8147,30.812,0.039762,1.0907,56.486,3.6384,6.6211,298,66882,38.761,1.8846
1,2024/1/30 14:30,8.8147,30.812,0.039762,1.0901,56.512,3.6775,6.148,298,66885,38.764,1.8922
1,2024/1/30 15:00,8.8147,30.812,0.039762,1.0915,56.538,3.7258,6.6355,298,66887,38.767,1.8998
1,2024/1/30 15:30,8.8147,30.812,0.039762,1.0901,56.564,3.5505,6.1561,298,66889,38.768,1.9074
2,2024/1/30 16:00,8.68,30.412,0,1.1593,48.701,0.48835,5.0653,291.2,27.398,0,3.54E-06
2,2024/1/30 16:30,8.68,30.412,0,1.1585,48.693,0.40778,5.0592,294.71,58.905,0,7.27E-06
2,2024/1/30 17:00,8.68,30.412,0,1.1536,48.682,0.56922,5.0518,297.92,97.036,0,1.12E-05
2,2024/1/30 17:30,8.68,30.412,0,1.1564,48.67,0.51669,5.044,297.39,140.7,18.179,1.55E-05
2,2024/1/30 18:00,8.68,30.412,0,1.1605,48.659,0.49956,5.0363,297.39,188.54,0,2.02E-05
2,2024/1/30 18:30,8.68,30.412,0,1.1554,48.647,0.41553,5.0278,297.39,241.34,0,2.52E-05
2,2024/1/30 19:00,8.68,30.412,0,1.1556,48.635,0.53465,5.0232,297.4,299.6,0,3.06E-05
2,2024/1/30 19:30,8.68,30.412,0,1.1585,48.624,0.51087,5.0135,297.4,363.87,0,3.66E-05
2,2024/1/30 20:00,8.68,30.412,0,1.1564,48.612,0.44765,5.0201,297.41,434.86,0,4.31E-05
2,2024/1/30 20:30,8.68,30.412,0,1.1538,48.6,0.46363,5.0051,297.41,513.2,0,5.02E-05
2,2024/1/30 21:00,8.68,30.412,0,1.1534,48.589,0.49211,5.0321,297.42,599.88,0,5.80E-05
2,2024/1/30 21:30,8.68,30.412,0,1.1494,48.577,0.52812,5.0041,297.43,695.62,0,6.66E-05
2,2024/1/30 22:00,8.68,30.412,0,1.1541,48.565,0.44812,5.0699,297.44,801.91,0,7.61E-05
2,2024/1/30 22:30,8.68,30.412,0,1.1508,48.554,0.54348,5.0207,297.45,919.65,0,8.66E-05
2,2024/1/30 23:00,8.68,30.412,0,1.1528,48.542,0.59871,5.1838,297.47,1051.5,0,9.82E-05
2,2024/1/30 23:30,8.68,30.412,0,1.1459,48.53,0.54552,5.1151,297.48,1199.2,0,0.00011105
2,2024/1/31 0:00,8.68,30.412,0,1.1534,48.519,0.53423,5.446,297.5,1366.4,0,0.00012543
2,2024/1/31 0:30,8.68,30.412,0,1.1486,48.507,0.60474,5.3145,297.52,1555.2,0,0.00014156
2,2024/1/31 1:00,8.68,30.412,0,1.1422,48.496,0.6639,5.6478,297.54,1767.8,0,0.0001597
2,2024/1/31 1:30,8.68,30.412,0,1.1498,48.484,0.58127,5.4338,297.57,2005.4,0,0.00018021
2,2024/1/31 2:00,8.68,30.412,0,1.1424,48.472,0.5932,5.7128,297.6,2270.9,0,0.0002034
2,2024/1/31 2:30,8.68,30.412,0,1.1419,48.46,0.54869,5.4476,297.63,2565.8,0,0.00022974
2,2024/1/31 3:00,8.68,30.412,0,1.1405,48.449,0.59287,5.692,297.67,2894,0,0.00025968
2,2024/1/31 3:30,8.68,30.412,0,1.1342,48.437,0.70744,5.4092,297.71,3257.2,0,0.00029385
2,2024/1/31 4:00,8.68,30.412,0,1.1267,48.425,0.68349,5.6348,297.76,3660.3,0,0.00033288
2,2024/1/31 4:30,8.68,30.412,0,1.1359,48.413,0.75903,5.3503,297.81,4104.7,0,0.00037768
2,2024/1/31 5:00,8.68,30.412,0,1.1297,48.402,0.77757,5.5652,297.87,4596.5,0,0.0004292
2,2024/1/31 5:30,8.68,30.412,0,1.1263,48.39,0.78633,5.2843,297.94,5136.7,0,0.00048879
2,2024/1/31 6:00,8.68,30.412,0,1.1241,48.378,0.83962,5.4922,298.01,5732.5,0,0.00055793
2,2024/1/31 6:30,8.68,30.412,0,1.1176,48.366,0.91795,5.2164,298.03,6383.1,0.79027,0.00063875
2,2024/1/31 7:00,8.68,30.412,0,1.1175,48.354,0.89545,5.4201,298.06,7096.4,0.74928,0.00073365
2,2024/1/31 7:30,8.68,30.412,0,1.1121,48.342,0.92445,5.15,298.04,7869.2,1.975,0.00084623
2,2024/1/31 8:00,8.68,30.412,0,1.1036,48.33,0.9374,5.3516,298.04,8709.9,1.7909,0.00098069
2,2024/1/31 8:30,8.68,30.412,0,1.1079,48.318,0.90884,5.0875,298.02,9612.2,2.5229,0.0011436
2,2024/1/31 9:00,8.68,30.412,0,1.0996,48.306,1.0019,5.2889,298.01,10584,2.3612,0.0013434
2,2024/1/31 9:30,8.68,30.412,0,1.101,48.294,1.1035,5.0312,298.01,11615,2.7455,0.0015941
2,2024/1/31 10:00,8.68,30.412,0,1.0875,48.282,1.0699,5.235,298.02,12708,2.8122,0.0019152
2,2024/1/31 10:30,8.68,30.412,0,1.0887,48.27,1.2222,4.9855,298.02,13840,3.219,0.0023432
2,2024/1/31 11:00,8.68,30.412,0,1.0868,48.258,1.2708,5.1976,298.03,15002,3.5814,0.0029394
2,2024/1/31 11:30,8.68,30.412,0,1.0914,48.246,1.3135,4.9635,298.04,16138,4.1108,0.0038394
2,2024/1/31 12:00,8.68,30.412,0,1.0962,48.235,1.3774,5.2039,298.04,17181,4.6432,0.0053546
2,2024/1/31 12:30,8.68,30.412,0,1.1124,48.223,1.4001,5.0166,298.04,17981,5.1844,0.0084763
2,2024/1/31 13:00,8.68,30.412,0,1.1317,48.211,1.4175,5.3617,298.03,18389,5.6434,0.016785
2,2024/1/31 13:30,8.68,30.412,0.042871,1.1233,48.241,1.4343,5.2175,298.02,18709,5.9283,0.026261
2,2024/1/31 14:00,8.68,30.412,0.042871,1.1209,48.272,1.5143,5.4893,298.01,19169,5.9716,0.03267
2,2024/1/31 14:30,8.68,30.412,0,1.139,48.26,1.466,5.318,298,19448,6.0295,0.044851
2,2024/1/31 15:00,8.68,30.412,0.042871,1.1214,48.291,1.3233,5.6238,298,19707,6.0909,0.056215
2,2024/1/31 15:30,8.68,30.412,0.042871,1.1143,48.322,1.4762,5.349,298,20141,6.0116,0.062436
2,2024/1/31 16:00,8.68,30.412,0,1.1379,48.31,1.5306,5.6739,298.01,20397,6.1184,0.075195
2,2024/1/31 16:30,8.68,30.412,0.042871,1.1202,48.341,1.5893,5.4482,298.01,20641,6.3035,0.086661
2,2024/1/31 17:00,8.68,30.412,0.042871,1.1155,48.372,1.6363,5.647,298.01,21071,6.3835,0.092247
2,2024/1/31 17:30,8.68,30.412,0,1.1391,48.36,1.5068,5.4321,298.02,21316,6.6214,0.10529
2,2024/1/31 18:00,8.68,30.412,0.042871,1.1226,48.391,1.6223,5.7168,298.01,21551,6.8874,0.11666
2,2024/1/31 18:30,8.68,30.412,0.042871,1.1159,48.422,1.6112,5.4015,298.01,21972,6.9814,0.12163
2,2024/1/31 19:00,8.68,30.412,0,1.1399,48.41,1.5957,5.7252,298.01,22208,7.1822,0.13467
2,2024/1/31 19:30,8.68,30.412,0.042871,1.1253,48.441,1.6212,5.4866,298.01,22434,7.3831,0.14591
2,2024/1/31 20:00,8.68,30.412,0.042871,1.1073,48.472,1.6386,5.6749,298.01,22852,7.4101,0.15022
2,2024/1/31 20:30,8.68,30.412,0,1.1298,48.46,1.6601,5.4569,298.01,23079,7.5563,0.16352
2,2024/1/31 21:00,8.68,30.412,0.042871,1.1157,48.49,1.6769,5.743,298.01,23298,7.7331,0.17471
2,2024/1/31 21:30,8.68,30.412,0.042871,1.109,48.521,1.6416,5.4193,298.01,23706,7.7598,0.17844
2,2024/1/31 22:00,8.68,30.412,0,1.1344,48.509,1.6298,5.7483,298.01,23926,7.9257,0.19177
2,2024/1/31 22:30,8.68,30.412,0.042871,1.1172,48.54,1.7628,5.5081,298.01,24136,8.1309,0.20288
2,2024/1/31 23:00,8.68,30.412,0.042871,1.1146,48.571,1.7105,5.6931,298.01,24542,8.1866,0.20599
2,2024/1/31 23:30,8.68,30.412,0,1.1362,48.559,1.8207,5.4754,298.01,24753,8.3701,0.21967
2,2024/2/1 0:00,8.68,30.412,0.042871,1.1163,48.59,1.6881,5.7649,298.01,24956,8.5849,0.23079
2,2024/2/1 0:30,8.68,30.412,0.042871,1.11,48.621,1.7278,5.435,298.01,25353,8.6367,0.23335
2,2024/2/1 1:00,8.68,30.412,0.042871,1.1129,48.652,1.8734,5.6303,298.01,25813,8.8081,0.23451
2,2024/2/1 1:30,8.68,30.412,0,1.1317,48.639,1.8839,5.429,298.01,26043,8.9891,0.24704
2,2024/2/1 2:00,8.68,30.412,0.042871,1.1132,48.67,1.7453,5.7326,298.01,26245,9.2462,0.25795
2,2024/2/1 2:30,8.68,30.412,0.042871,1.1105,48.701,1.8398,5.4226,298.01,26635,9.3206,0.26016
2,2024/2/1 3:00,8.68,30.412,0.042871,1.1086,48.732,1.9313,5.6268,298.01,27087,9.5078,0.26095
2,2024/2/1 3:30,8.68,30.412,0,1.1323,48.72,1.9416,5.4315,298.01,27307,9.6942,0.27423
2,2024/2/1 4:00,8.68,30.412,0.042871,1.1185,48.751,1.7913,5.7408,298.01,27496,9.9468,0.28575
2,2024/2/1 4:30,8.68,30.412,0.042871,1.1114,48.781,1.9871,5.4309,298.01,27877,10.011,0.28769
2,2024/2/1 5:00,8.68,30.412,0.042871,1.1097,48.812,1.9505,5.6358,298.01,28320,10.183,0.28812
2,2024/2/1 5:30,8.68,30.412,0,1.1366,48.8,1.9342,5.4422,298.01,28528,10.358,0.29602
2,2024/2/1 6:00,8.68,30.412,0.042871,1.1172,48.831,1.9157,5.7521,298.01,28713,10.601,0.30786
2,2024/2/1 6:30,8.68,30.412,0.042871,1.1088,48.861,1.8888,5.44,298.01,29086,10.664,0.30972
2,2024/2/1 7:00,8.68,30.412,0.042871,1.1055,48.892,1.9749,5.6452,298.01,29520,10.836,0.30998
2,2024/2/1 7:30,8.68,30.412,0,1.1353,48.88,1.9631,5.4528,298.01,29718,11.015,0.31263
2,2024/2/1 8:00,8.68,30.412,0.042871,1.1152,48.911,2.1286,5.7634,298.01,29897,11.263,0.32502
2,2024/2/1 8:30,8.68,30.412,0.042871,1.1104,48.942,2.0171,5.4491,298.01,30263,11.333,0.32697
2,2024/2/1 9:00,8.68,30.412,0.042871,1.1077,48.973,2.0158,5.6545,298.01,30689,11.507,0.32726
2,2024/2/1 9:30,8.68,30.412,0.042871,1.1051,49.003,2.0472,5.3659,298.01,31132,11.687,0.32721
2,2024/2/1 10:00,8.68,30.412,0,1.1361,48.991,2.0203,5.7206,298.02,31328,11.914,0.32719
2,2024/2/1 10:30,8.68,30.412,0.042871,1.1142,49.022,2.1925,5.5131,298.01,31499,12.193,0.34067
2,2024/2/1 11:00,8.68,30.412,0.042871,1.1101,49.053,2.1224,5.7219,298.01,31856,12.292,0.34306
2,2024/2/1 11:30,8.68,30.412,0.042871,1.1068,49.083,2.1082,5.4113,298.01,32268,12.474,0.34373
2,2024/2/1 12:00,8.68,30.412,0.042871,1.105,49.114,2.1933,5.6303,298.01,32701,12.653,0.34395
2,2024/2/1 12:30,8.68,30.412,0.042871,1.1053,49.145,2.144,5.3564,298.02,33137,12.866,0.3442
2,2024/2/1 13:00,8.68,30.412,0,1.1302,49.133,2.1491,5.7186,298.02,33321,13.109,0.3372
2,2024/2/1 13:30,8.68,30.412,0.042871,1.1103,49.163,2.1291,5.5169,298.01,33483,13.399,0.3524
2,2024/2/1 14:00,8.68,30.412,0.042871,1.1044,49.194,2.1422,5.7318,298.01,33827,13.502,0.35572
2,2024/2/1 14:30,8.68,30.412,0.042871,1.1108,49.224,2.297,5.4226,298.01,34224,13.679,0.35716
2,2024/2/1 15:00,8.68,30.412,0.042871,1.1037,49.255,2.2663,5.6442,298.01,34642,13.848,0.35807
2,2024/2/1 15:30,8.68,30.412,0.042871,1.1076,49.286,2.2452,5.3698,298.01,35062,14.046,0.35899
2,2024/2/1 16:00,8.68,30.412,0.042871,1.1041,49.317,2.3644,5.6097,298.02,35485,14.276,0.35997
2,2024/2/1 16:30,8.68,30.412,0.042871,1.1091,49.347,2.2822,5.352,298.02,35903,14.538,0.36117
2,2024/2/1 17:00,8.68,30.412,0.042871,1.1047,49.378,2.3187,5.6003,298.02,36321,14.826,0.36252
2,2024/2/1 17:30,8.68,30.412,0.042871,1.1006,49.408,2.2344,5.3491,298.02,36734,15.127,0.36412
2,2024/2/1 18:00,8.68,30.412,0.042871,1.1008,49.439,2.3699,5.601,298.02,37146,15.431,0.36588
2,2024/2/1 18:30,8.68,30.412,0.042871,1.1066,49.47,2.2723,5.3519,298.02,37551,15.727,0.36789
2,2024/2/1 19:00,8.68,30.412,0.042871,1.1027,49.5,2.3199,5.6057,298.02,37956,16.01,0.37003
2,2024/2/1 19:30,8.68,30.412,0.042871,1.1088,49.531,2.4574,5.3571,298.02,38356,16.277,0.37242
2,2024/2/1 20:00,8.68,30.412,0.042871,1.1018,49.562,2.4402,5.6119,298.02,38754,16.531,0.37494
2,2024/2/1 20:30,8.68,30.412,0.042871,1.0975,49.592,2.3845,5.3631,298.02,39146,16.773,0.37769
2,2024/2/1 21:00,8.68,30.412,0.042871,1.1024,49.623,2.4324,5.6187,298.02,39538,17.013,0.38055
2,2024/2/1 21:30,8.68,30.412,0.042871,1.0986,49.653,2.4909,5.3695,298.02,39924,17.252,0.38364
2,2024/2/1 22:00,8.68,30.412,0.042871,1.1007,49.684,2.5073,5.6257,298.02,40309,17.497,0.38682
2,2024/2/1 22:30,8.68,30.412,0.042871,1.1037,49.714,2.4078,5.376,298.02,40688,17.746,0.39022
2,2024/2/1 23:00,8.68,30.412,0.042871,1.1011,49.745,2.4568,5.6329,298.02,41066,18.002,0.3937
2,2024/2/1 23:30,8.68,30.412,0.042871,1.1012,49.775,2.4402,5.3826,298.02,41439,18.262,0.39738
2,2024/2/2 0:00,8.68,30.412,0.042871,1.0992,49.806,2.5618,5.6401,298.02,41811,18.525,0.40114
2,2024/2/2 0:30,8.68,30.412,0.042871,1.0993,49.836,2.4789,5.3892,298.02,42178,18.787,0.40509
2,2024/2/2 1:00,8.68,30.412,0.042871,1.099,49.867,2.6443,5.6473,298.02,42543,19.048,0.40911
2,2024/2/2 1:30,8.68,30.412,0.042871,1.0915,49.897,2.5574,5.3958,298.02,42904,19.304,0.41331
2,2024/2/2 2:00,8.68,30.412,0.042871,1.0999,49.928,2.5685,5.6546,298.02,43263,19.557,0.41756
2,2024/2/2 2:30,8.68,30.412,0.042871,1.1018,49.958,2.7623,5.4024,298.02,43617,19.805,0.42199
2,2024/2/2 3:00,8.68,30.412,0.042871,1.0948,49.989,2.8019,5.6619,298.02,43970,20.051,0.42647
2,2024/2/2 3:30,8.68,30.412,0.042871,1.0943,50.019,2.6367,5.409,298.02,44318,20.293,0.43112
2,2024/2/2 4:00,8.68,30.412,0.042871,1.0997,50.05,2.701,5.6692,298.02,44665,20.536,0.4358
2,2024/2/2 4:30,8.68,30.412,0.042871,1.0939,50.08,2.8394,5.4157,298.02,45007,20.777,0.44065
2,2024/2/2 5:00,8.68,30.412,0.042871,1.0928,50.111,2.703,5.6765,298.02,45348,21.02,0.44552
2,2024/2/2 5:30,8.68,30.412,0.042871,1.0999,50.141,2.8568,5.4223,298.02,45684,21.263,0.45055
2,2024/2/2 6:00,8.68,30.412,0.042871,1.0951,50.172,2.8181,5.6838,298.02,46019,21.506,0.45561
2,2024/2/2 6:30,8.68,30.412,0.042871,1.101,50.202,2.7872,5.429,298.02,46349,21.748,0.46082
2,2024/2/2 7:00,8.68,30.412,0.042871,1.0932,50.233,2.778,5.6912,298.02,46678,21.991,0.46604
2,2024/2/2 7:30,8.68,30.412,0.042871,1.095,50.263,2.9183,5.4356,298.02,47002,22.231,0.47141
2,2024/2/2 8:00,8.68,30.412,0.042871,1.0972,50.293,2.8738,5.6986,298.02,47325,22.471,0.47679
2,2024/2/2 8:30,8.68,30.412,0.042871,1.098,50.324,2.807,5.4423,298.02,47643,22.708,0.48231
2,2024/2/2 9:00,8.68,30.412,0.042871,1.097,50.354,2.8847,5.706,298.02,47961,22.944,0.48784
2,2024/2/2 9:30,8.68,30.412,0.042871,1.0971,50.385,2.8221,5.449,298.02,48274,23.177,0.49351
2,2024/2/2 10:00,8.68,30.412,0.042871,1.0949,50.415,2.8996,5.7134,298.02,48585,23.409,0.49917
2,2024/2/2 10:30,8.68,30.412,0.042871,1.0942,50.445,2.9986,5.4557,298.02,48893,23.639,0.50497
2,2024/2/2 11:00,8.68,30.412,0.042871,1.0964,50.476,2.9521,5.7208,298.02,49199,23.869,0.51076
2,2024/2/2 11:30,8.68,30.412,0.042871,1.0947,50.506,2.8877,5.4624,298.02,49500,24.097,0.51669
2,2024/2/2 12:00,8.68,30.412,0.042871,1.0959,50.536,2.9695,5.7283,298.02,49801,24.325,0.52261
2,2024/2/2 12:30,8.68,30.412,0.042871,1.0985,50.567,2.9198,5.4691,298.02,50097,24.552,0.52865
2,2024/2/2 13:00,8.68,30.412,0.042871,1.0879,50.597,3.0995,5.7358,298.02,50392,24.778,0.53468
2,2024/2/2 13:30,8.68,30.412,0.042871,1.1005,50.627,2.8807,5.4758,298.02,50683,25.002,0.54083
2,2024/2/2 14:00,8.68,30.412,0.042871,1.0941,50.658,2.9636,5.7433,298.02,50972,25.225,0.54697
2,2024/2/2 14:30,8.68,30.412,0.042871,1.0989,50.688,3.0645,5.4825,298.02,51258,25.447,0.55323
2,2024/2/2 15:00,8.68,30.412,0.042871,1.0999,50.718,2.9808,5.7508,298.02,51542,25.668,0.55947
2,2024/2/2 15:30,8.68,30.412,0.042871,1.0909,50.749,3.0452,5.4893,298.02,51822,25.886,0.56583
2,2024/2/2 16:00,8.68,30.412,0.042871,1.096,50.779,3.0972,5.7584,298.02,52101,26.104,0.57217
2,2024/2/2 16:30,8.68,30.412,0.042871,1.1041,50.809,3.147,5.496,298.02,52376,26.32,0.57863
2,2024/2/2 17:00,8.68,30.412,0.042871,1.0929,50.839,3.0267,5.766,298.02,52650,26.535,0.58506
2,2024/2/2 17:30,8.68,30.412,0.042871,1.0951,50.87,3.0856,5.5028,298.02,52920,26.748,0.5916
2,2024/2/2 18:00,8.68,30.412,0.042871,1.0939,50.9,3.0799,5.7736,298.02,53188,26.96,0.59812
2,2024/2/2 18:30,8.68,30.412,0.042871,1.0968,50.93,3.1142,5.5096,298.01,53453,27.17,0.60474
2,2024/2/2 19:00,8.68,30.412,0.042871,1.0955,50.96,3.1561,5.7812,298.01,53717,27.379,0.61134
2,2024/2/2 19:30,8.68,30.412,0.042871,1.0906,50.991,3.1081,5.5164,298.01,53976,27.587,0.61805
2,2024/2/2 20:00,8.68,30.412,0.042871,1.0913,51.021,3.2068,5.7889,298.01,54235,27.794,0.62473
2,2024/2/2 20:30,8.68,30.412,0.042871,1.0933,51.051,3.196,5.5232,298.01,54489,27.999,0.63152
2,2024/2/2 21:00,8.68,30.412,0.042871,1.0924,51.081,3.1531,5.7966,298.01,54743,28.203,0.63827
